Index,AlbumName,Artist,Explicit,Genre,TrackCount
2005,Bon Iver (Deluxe Edition),Bon Iver,notExplicit,Alternative,21
2006,"Hey, Ma - Single",Bon Iver,notExplicit,Alternative,1
2007,22 / 10 - Single,Bon Iver,notExplicit,Alternative,2
2008,U (Man Like) - Single,Bon Iver,notExplicit,Alternative,1
2009,Friends (feat. Bon Iver) - Single,Francis and the Lights,notExplicit,Pop,1
2010,"Skinny Love (Birdy / Bon Iver Covers, Etc)",Gavin Mikhail,notExplicit,Singer/Songwriter,10
2011,Vitamin String Quartet Performs Bon Iver,Vitamin String Quartet,notExplicit,Alternative,7
2012,Take Me to the Light (feat. Bon Iver & Kanye West) - Single,Francis and the Lights,notExplicit,Pop,1
2013,MSQ Performs Bon Iver,Midnite String Quartet,notExplicit,Rock,9
2014,Michicant (Takashi Tsuzuki Unofficial Remix) [Bon Iver] - Single,Takashi Tsuzuki,notExplicit,House,1
2015,"Hey, Ma - Single",Alon Barak & Ronnie Perry,notExplicit,Indie Pop,1
2016,AH Performs Bon Iver,Acoustic Heartstrings,notExplicit,Rock,9
2017,Lullaby Versions of Bon Iver,Twinkle Twinkle Little Rock Star,notExplicit,Children's Music,9
2018,Perth (The Polish Ambassador Unofficial Remix) [Bon Iver] - Single,The Polish Ambassador,notExplicit,Ambient,1
2019,Towers (House Worker Unofficial Remix) [Bon Iver] - Single,House Worker,explicit,House,1
2020,Every Girl,Trisha Yearwood,notExplicit,Contemporary Country,14
2021,Trisha Yearwood: Greatest Hits,Trisha Yearwood,notExplicit,Country,17
2022,Let's Be Frank,Trisha Yearwood,notExplicit,Standards,12
2023,Every Girl in This Town - Single,Trisha Yearwood,notExplicit,Contemporary Country,1
2024,Big Bang Concert Series: Trisha Yearwood (Live),Trisha Yearwood,notExplicit,Country,14
2025,Where Your Road Leads,Trisha Yearwood,notExplicit,Country,11
2026,Trisha Yearwood,Trisha Yearwood,notExplicit,Country,10
2027,Hearts In Armor,Trisha Yearwood,notExplicit,Country,10
2028,Jasper County,Trisha Yearwood,notExplicit,Country,11
2029,Thinkin' About You,Trisha Yearwood,notExplicit,Country,10
2030,Real Live Woman,Trisha Yearwood,notExplicit,Country,12
2031,Christmas,Trisha Yearwood,notExplicit,Holiday,11
2032,The Song Remembers When,Trisha Yearwood,notExplicit,Country,10
2033,Inside Out,Trisha Yearwood,notExplicit,Country,13
2034,Everybody Knows,Trisha Yearwood,notExplicit,Country,10
2035,Love Songs,Trisha Yearwood,notExplicit,Country,14
2036,The Sweetest Gift,Trisha Yearwood,notExplicit,Country,10
2037,Georgia Rain (Acoustic) - Single,Trisha Yearwood,notExplicit,Country,1
2038,Songbook: A Collection of Hits,Trisha Yearwood,notExplicit,Country,12
2039,Broken (From “The Passion: New Orleans” Television Soundtrack) - Single,Trisha Yearwood,notExplicit,Soundtrack,1
2040,Pickin' On Trisha Yearwood: The Heart of a Woman - A Bluegrass Tribute,Pickin' On Series,notExplicit,Contemporary Country,11
2041,Instrumental Covers of Trisha Yearwood,White Knight Instrumental,notExplicit,Instrumental,11
2042,SR3MM,"Rae Sremmurd, Swae Lee & Slim Jxmmi",explicit,Hip-Hop/Rap,27
2043,Close to Me - Single,"Ellie Goulding, Diplo & Swae Lee",explicit,Pop,1
2044,SR3MM,"Rae Sremmurd, Swae Lee & Slim Jxmmi",cleaned,Hip-Hop/Rap,27
2045,Crave (MNEK Remix) - Single,Madonna & Swae Lee,notExplicit,Pop,1
2046,Won't Be Late (feat. Drake) - Single,Swae Lee,notExplicit,Hip-Hop/Rap,1
2047,Sextasy - Single,Swae Lee,explicit,R&B/Soul,1
2048,Christmas at Swae's - Single,"Swae Lee, Rae Sremmurd & Ear Drummers",explicit,Hip-Hop/Rap,1
2049,Sextasy - Single,Swae Lee,cleaned,R&B/Soul,1
2050,Christmas at Swae's - Single,"Swae Lee, Rae Sremmurd & Ear Drummers",cleaned,Hip-Hop/Rap,1
2051,Arms Around You (feat. Maluma & Swae Lee) - Single,XXXTENTACION & Lil Pump,explicit,Hip-Hop/Rap,1
2052,Unforgettable (Latin Remix) [feat. Swae Lee] - Single,French Montana & J Balvin,explicit,Hip-Hop/Rap,1
2053,Real Friends (feat. Swae Lee) - Single,Camila Cabello,notExplicit,Pop,1
2054,Unforgettable (Mariah Carey Remix) [feat. Swae Lee & Mariah Carey] - Single,French Montana,explicit,Hip-Hop/Rap,1
2055,Unforgettable (feat. Swae Lee) [Major Lazer Remix] - Single,French Montana,explicit,Hip-Hop/Rap,1
2056,Unforgettable (Latin Remix) [feat. Swae Lee] - Single,French Montana & J Balvin,cleaned,Hip-Hop/Rap,1
2057,Unforgettable (Tiësto vs. Dzeko AFTR:HRS remix) [feat. Swae Lee] - Single,French Montana,explicit,Hip-Hop/Rap,1
2058,Unforgettable (feat. Swae Lee) [Slushii Remix] - Single,French Montana,explicit,Hip-Hop/Rap,1
2059,Close to Me: The Remixes (feat. Diplo & Swae Lee) - EP,Ellie Goulding,notExplicit,Pop,4
2060,Diva (feat. Swae Lee & Tove Lo) - Single,Aazar,notExplicit,Dance,1
2061,Unforgettable (feat. Swae Lee) [J Hus & Jae5 Remix] - Single,French Montana,explicit,Hip-Hop/Rap,1
2062,Unforgettable (feat. Swae Lee & Mariah Carey) [Mariah Carey Remix] - Single,French Montana,cleaned,Hip-Hop/Rap,1
2063,Unforgettable (Mariah Carey Acoustic Remix) [feat. Swae Lee & Mariah Carey] - Single,French Montana,cleaned,Hip-Hop/Rap,1
2064,Betty Boop (feat. Swae Lee) - Single,Rico Pressley,explicit,Hip-Hop/Rap,1
2065,"Drinks On Us (feat. The Weeknd, Swae Lee & Future) - Single",Mike WiLL Made-It,explicit,Hip-Hop/Rap,1
2066,SICKO MODE [Skrillex Remix] - Single,Travis Scott & Skrillex,explicit,Hip-Hop/Rap,1
2067,Swae Lee - Single,Royal Sadness,notExplicit,Techno,1
2068,Unforgettable (feat. Swae Lee) [Slushii Remix] - Single,French Montana,cleaned,Hip-Hop/Rap,1
2069,"Diva (feat. Swae Lee & Tove Lo) [Remixes, Pt.1]",Aazar,notExplicit,Electronic,4
2070,Diva (Remixes Pt. 2) [feat. Swae Lee & Tove Lo] - EP,Aazar,notExplicit,Electronic,5
2071,"I Ain’t Got No Type (Originally Performed By Rae Sremmurd, Swae Lee & Slim Jimi) - Single",Slim Daddy,notExplicit,Hip-Hop/Rap,1
2072,Unforgettable (Mariah Carey Acoustic Remix) [feat. Swae Lee & Mariah Carey] - Single,French Montana,explicit,Hip-Hop/Rap,1
2073,Unforgettable (Greg Groovez Unofficial Remix) [French Montana & Swae Lee] - Single,Greg Groovez,notExplicit,Hip-Hop/Rap,1
2074,Sunflower (Originally Performed by Post Malone & Swae Lee) [Karaoke Version] - Single,B Lou,notExplicit,Hip-Hop/Rap,1
2075,Unforgettable (Slushii Remix) (Adossi Unofficial Remix) [French Montana & Swae Lee] - Single,Adossi,explicit,Electronic,1
2076,Tokyo (feat. Swae Lee) - Single,Chino,explicit,Hip-Hop/Rap,1
2077,Ball Out the Lot (feat. Swae Lee) - Single,Bobo Swae,explicit,Hip-Hop/Rap,1
2078,Unforgettable (DJ HERCA Unofficial Remix) [French Montana & Swae Lee] - Single,DJ Herca,notExplicit,Hip-Hop/Rap,1
2079,Unforgettable (Natsu Fuji Unofficial Remix) [French Montana & Swae Lee] - Single,Natsu Fuji,explicit,Hip-Hop/Rap,1
2080,Con un Flow de Swae Lee - Single,Lucas V,explicit,Urbano latino,1
2081,Unforgettable (Xpect Unofficial Remix) [French Montana & Swae Lee] - Single,Xpect,explicit,R&B/Soul,1
2082,Unforgettable (Greg Groovez Unofficial Remix) [French Montana & Swae Lee] - Single,Greg Groovez,notExplicit,Hip-Hop/Rap,1
2083,Drinks On Us (feat. Swae Lee & Future) - Single,Mike WiLL Made-It,explicit,Hip-Hop/Rap,1
2084,Unforgettable (Tanisha Avent Unofficial Remix) [French Montana & Swae Lee] - Single,Tanisha Avent,explicit,Hip-Hop/Rap,1
2085,Unforgettable (BTOYL Unofficial Remix) [French Montana & Swae Lee] - Single,Btoyl,notExplicit,Downtempo,1
2086,Unforgettable (DENILE Unofficial Remix) [French Montana & Swae Lee] - Single,DENILE,notExplicit,Bass,1
2087,Unforgettable (Dean & Shine Unofficial Remix) [French Montana & Swae Lee] - Single,Dean & Shine,explicit,Hip-Hop/Rap,1
2088,Blown Away,Carrie Underwood,notExplicit,Country,15
2089,Some Hearts,Carrie Underwood,notExplicit,Pop,14
2090,Greatest Hits: Decade #1,Carrie Underwood,notExplicit,Country,27
2091,Play On,Carrie Underwood,notExplicit,Country,13
2092,Carnival Ride,Carrie Underwood,notExplicit,Country,13
2093,Cry Pretty,Carrie Underwood,notExplicit,Country,13
2094,Storyteller,Carrie Underwood,notExplicit,Country,14
2095,Cry Pretty - Single,Carrie Underwood,notExplicit,Country,1
2096,The Champion (feat. Ludacris) - Single,Carrie Underwood,notExplicit,Pop,1
2097,Apple Music Festival: London 2015 (Video Album),Carrie Underwood,notExplicit,Country,5
2098,Carrie Underwood - Single,Taylor & Jordin,notExplicit,Country,1
2099,How Great Thou Art (As Made Popular By Carrie Underwood) [Performance Tracks],Praise Hymn,notExplicit,Christian & Gospel,7
2100,Temporary Home (As Made Popular By Carrie Underwood) [Performance Tracks],Praise Hymn,notExplicit,Kayokyoku,7
2101,Hushabye Baby: Lullaby Renditions of Carrie Underwood,Hushabye Baby,notExplicit,Children's Music,10
2102,Something In the Water (As Made Popular By Carrie Underwood) [Performance Track] - - EP,Ultimate Tracks,notExplicit,Christian & Gospel,4
2103,Something Bad (Tribute to Miranda Lambert & Carrie Underwood) - Single,Nashville Connection,notExplicit,Country,2
2104,Pickin' On Carrie Underwood's Carnival Ride: A Bluegrass Tribute,Pickin' On Series,notExplicit,Contemporary Bluegrass,13
2105,So Small (As Made Popular By Carrie Underwood),Praise Hymn,notExplicit,Christian & Gospel,7
2106,Mama's Song (As Made Popular By Carrie Underwood) [Performance Track],Praise Hymn,notExplicit,Christian & Gospel,7
2107,Do You Remember? Pickin' On Carrie Underwood: The Bluegrass Tribute,Pickin' On Series,notExplicit,Rock,12
2108,Change (As Made Popular By Carrie Underwood) [Performance Tracks],Praise Hymn,notExplicit,Kayokyoku,7
2109,Roots of Carrie Underwood (Re-Recorded Versions),Various Artists,notExplicit,Country,14
2110,Jesus Take the Wheel (Made Popular By Carrie Underwood) [Performance Track] - EP,Crossroads Performance Tracks,notExplicit,Christian & Gospel,6
2111,Instrumental Covers of Carrie Underwood,White Knight Instrumental,notExplicit,Instrumental,29
2112,Lullaby Versions of Carrie Underwood,Twinkle Twinkle Little Rock Star,notExplicit,Children's Music,11
2113,Church Bells (feat. Vanessa Underwood) - Single,Ciara Carrie,notExplicit,Country,1
2114,Carrie Underwood - Single,Lorddell,explicit,Hip-Hop/Rap,1
2115,Mama's Song (Made Popular By Carrie Underwood) [Performance Track],Crossroads Performance Tracks,notExplicit,Christian & Gospel,7
2116,"Jesus, Take the Wheel (As Made Popular by Carrie Underwood)",Praise Hymn,notExplicit,Christian & Gospel,7
2117,MELT,SHAED,notExplicit,Alternative,7
2118,Trampoline (Jauz Remix) - Single,SHAED,notExplicit,Dance,1
2119,Just Wanna See - EP,SHAED,notExplicit,Alternative,6
2120,ISOU / Thunder - Single,SHAED,notExplicit,Alternative,2
2121,Trampoline (The Remixes),SHAED,notExplicit,Dance,7
2122,Trampoline (Stripped) - Single,SHAED,notExplicit,Alternative,1
2123,You Got Me Like - Single,SHAED & snny,notExplicit,Alternative,1
2124,Lonesome - Single,SHAED,notExplicit,Alternative,1
2125,Too Much - Single,SHAED,notExplicit,Alternative,1
2126,Gabriel - Single,Shaed,notExplicit,Pop,1
2127,Perfume (JordanXL Remix) - Single,SHAED,notExplicit,Alternative,1
2128,Walls (feat. Scribe Music) - Single,Shaed,notExplicit,Electronic,1
2129,Blurryface,twenty one pilots,notExplicit,Alternative,14
2130,Trench,twenty one pilots,notExplicit,Alternative,14
2131,Vessel,twenty one pilots,notExplicit,Alternative,12
2132,twenty one pilots,twenty one pilots,notExplicit,Rock,14
2133,TOPxMM - EP,twenty one pilots,notExplicit,Alternative,5
2134,Cancer - Single,twenty one pilots,notExplicit,Alternative,1
2135,Chlorine (Alt Mix) - Single,twenty one pilots,notExplicit,Alternative,1
2136,The Hype (Alt Mix) - Single,twenty one pilots,notExplicit,Alternative,1
2137,"Chlorine (19.4326° N, 99.1332° W) - Single",twenty one pilots,notExplicit,Alternative,1
2138,"Cut My Lip (40.6782°N, 73.9442° W) - Single",twenty one pilots,notExplicit,Alternative,1
2139,Twenty One Pilots,Street Players,notExplicit,Singer/Songwriter,10
2140,Lullaby Versions of Twenty One Pilots,Twinkle Twinkle Little Rock Star,notExplicit,Children's Music,8
2141,"Lullaby Versions of Twenty One Pilots, Vol. 2",Twinkle Twinkle Little Rock Star,notExplicit,Children's Music,10
2142,MSQ Performs Twenty One Pilots V2,Midnite String Quartet,notExplicit,Rock,10
2143,MSQ Performs Twenty One Pilots - EP,Midnite String Quartet,notExplicit,Rock,6
2144,Lullaby Versions of Twenty One Pilots (Deluxe Edition),Twinkle Twinkle Little Rock Star,notExplicit,Children's Music,25
2145,Twenty One Pilots Mashup - Single,Future Sunsets,notExplicit,Rock,1
2146,8-Bit Versions of Twenty One Pilots,8-Bit Misfits,notExplicit,Rock,8
2147,"Piano Dreamers Renditions of Twenty One Pilots, Vol. 2 (Instrumental)",Piano Dreamers,notExplicit,Instrumental,14
2148,MCP Performs Twenty One Pilots: Trench (Instrumental),Molotov Cocktail Piano,notExplicit,Instrumental,14
2149,"MBM Performs Twenty One Pilots, Vol. 2",Music Box Mania,notExplicit,Children's Music,10
2150,"MBM Performs Twenty One Pilots, Vol. 1",Music Box Mania,notExplicit,Children's Music,8
2151,Acoustic Tribute to Twenty One Pilots,Guitar Tribute Players,notExplicit,Instrumental,14
2152,21 Pilots - Single,Royal Sadness,notExplicit,Dance,1
2153,Twenty One Pilots - Single,Uma Kompton,notExplicit,Pop,1
2154,"""Heathens"" Parody of Twenty One Pilots' ""Heathens"" - Unplugged - Single",The Key of Awesome,notExplicit,Comedy,1
2155,Twenty One Pilots - Single,Tokatek,notExplicit,House,1
2156,MBM Performs Twenty One Pilots (Deluxe Edition),Music Box Mania,notExplicit,Children's Music,25
2157,ALO Performs Twenty One Pilots,Ambient Light Orchestra,notExplicit,Ambient,8
2158,Heathens (Originally by Twenty One Pilots) - Single,Florena & DREI,notExplicit,Pop,1
2159,World on Fire,Stick Figure,notExplicit,Reggae,15
2160,Set in Stone,Stick Figure,notExplicit,Reggae,14
2161,Burial Ground,Stick Figure,notExplicit,Reggae,14
2162,Smoke Stack,Stick Figure,notExplicit,Reggae,14
2163,The Sound of my Addiction,Stick Figure,notExplicit,Reggae,15
2164,Burnin' Ocean,Stick Figure,notExplicit,Reggae,14
2165,The Reprise Sessions,Stick Figure,notExplicit,Reggae,12
2166,Smokin' Love (feat. Collie Buddz) - Single,Stick Figure,notExplicit,Reggae,1
2167,World on Fire (feat. Slightly Stoopid) - Single,Stick Figure,notExplicit,Reggae,1
2168,Choice Is Yours (feat. Slightly Stoopid) - Single,Stick Figure,notExplicit,Reggae,1
2169,Set in Stone (Instrumental),Stick Figure,notExplicit,Reggae,14
2170,Easy Runaway - Single,Stick Figure,notExplicit,Reggae,1
2171,Above the Storm - Single,Stick Figure,notExplicit,Reggae,1
2172,"World on Fire (Remix) [feat. Slightly Stoopid, Tribal Seeds, The Green, Common Kings & The Movement] - Single",Stick Figure,notExplicit,Reggae,1
2173,"Smokin' Love (Remix) [feat. Collie Buddz, Dizzy Wright, Iration & J Boog] - Single",Stick Figure,notExplicit,Reggae,1
2174,Summertime (feat. Citizen Cope) - Single,Stick Figure,notExplicit,Reggae,1
2175,So Good - Single,Stick Figure,notExplicit,Reggae,1
2176,Livin' It - Single,Stick Figure,notExplicit,Reggae,1
2177,Shadow (Remix) [feat. Raging Fyah] - Single,Stick Figure,notExplicit,Reggae,1
2178,Ape of the Kings,Stickfigure,notExplicit,Alternative,13
2179,Heartland (Acoustic) - Single,Stick Figure,notExplicit,Reggae,1
2180,Fire on the Horizon (LabRat Remix) - Single,Stick Figure,notExplicit,Reggae,1
2181,Memento Mori,Stickfigure,notExplicit,Rock,11
2182,All for You - Single,Stick Figure,notExplicit,Reggae,1
2183,Angels Above Me - Single,Stick Figure,notExplicit,Reggae,1
2184,Figur02 - EP,Stick Figure,notExplicit,Jungle/Drum'n'bass,4
2185,Figur01 - EP,Stick Figure,notExplicit,Jungle/Drum'n'bass,4
2186,Sketchy View/Catatonic - Single,Stick Figure,explicit,Electronica,2
2187,Dual Citizen - Single,Stick Figure,notExplicit,Techno,1
2188,Set Fire to the Rain (feat. Stick Figure) - Single,Josh Heinrichs,notExplicit,Reggae,1
2189,Siren (feat. Stick Figure) - Single,The Movement,explicit,Reggae,1
2190,Blue Sea,Stick Figure,notExplicit,Electronica,11
2191,Too Late (Stick Figure Remix) - Single,Slightly Stoopid,notExplicit,Reggae,1
2192,"A Pirate Looks at 40 (feat. Stick Figure, KBong & Johnny Cosmic) - Single",TJ O'Neill,notExplicit,Reggae,1
2193,Stick Figures,Stick Figures,explicit,Hip-Hop/Rap,13
2194,Stick Figure Neighbourhood,Spoons,notExplicit,New Wave,10
2195,Stick Figures,Greg Howard,notExplicit,New Age,12
2196,Stick Figure Guy,J-Punch,explicit,Electronic,13
2197,Mission,Stick Figure Suicide,notExplicit,Alternative,12
2198,Stick Figure Mafia,Stick Figure Mafia,explicit,Hip-Hop/Rap,16
2199,Stickfigure EP's 1998 - 2004,Various Artists,explicit,Rock,18
2200,Watch for Stops,The Stickfigure Band,notExplicit,Rock,8
2201,Stick Figure vs El Chingon Round One,ELCHINGON,explicit,Hip-Hop/Rap,10
2202,Stick Figures - Single,Leon III,notExplicit,Americana,2
2203,Little Songs,Stick Figures,explicit,Alternative,13
2204,Transistor,Stick Figure Man,notExplicit,Singer/Songwriter,9
2205,Little Earthquakes - EP,Stick Figure Opera,notExplicit,Rock,6
2206,Dick and Stick Sessions (feat. Dick Neptune) - Single,Stick Figure Mafia,notExplicit,Alternative Rap,3
2207,Stick Figure Mafia,Stick Figure Mafia,explicit,Alternative Rap,16
2208,Dull Acceptance and Painkillers,Stick Figure Mafia,notExplicit,Instrumental,13
2209,Bangerz (Deluxe Version),Miley Cyrus,explicit,Pop,16
2210,Breakout,Miley Cyrus,notExplicit,Pop,12
2211,Can't Be Tamed,Miley Cyrus,notExplicit,Pop,13
2212,SHE IS COMING,Miley Cyrus,explicit,Pop,6
2213,The Time of Our Lives,Miley Cyrus,notExplicit,Pop,7
2214,Don't Call Me Angel (Charlie's Angels) - Single,"Ariana Grande, Miley Cyrus & Lana Del Rey",notExplicit,Soundtrack,1
2215,Younger Now,Miley Cyrus,notExplicit,Pop,11
2216,Slide Away - Single,Miley Cyrus,notExplicit,Pop,1
2217,Real and True (feat. Mr Hudson) - Single,Future & Miley Cyrus,explicit,Pop,1
2218,Miley Cyrus & Her Dead Petz,Miley Cyrus,explicit,Pop,23
2219,Hands of Love - Single,Miley Cyrus,notExplicit,Pop,1
2220,Adore You (Remix) - Single,Miley Cyrus & Cedric Gervais,notExplicit,Pop,1
2221,Party In the U.S.A. - Single,Miley Cyrus,notExplicit,Pop,1
2222,Real and True (feat. Mr Hudson) - Single,Future & Miley Cyrus,cleaned,Pop,1
2223,SHE IS COMING,Miley Cyrus,cleaned,Pop,6
2224,Happy Xmas (War Is Over) [feat. Sean Ono Lennon] - Single,Miley Cyrus & Mark Ronson,notExplicit,Pop,1
2225,Younger Now (The Remixes) - EP,Miley Cyrus,notExplicit,Pop,6
2226,Malibu (The Remixes) - EP,Miley Cyrus,notExplicit,Pop,6
2227,Mother's Daughter (White Panda Remix) - Single,Miley Cyrus,explicit,Pop,1
2228,Mother's Daughter (Wuki Remix) - Single,Miley Cyrus,explicit,Pop,1
2229,Mother's Daughter (R3HAB Remix) - Single,Miley Cyrus,explicit,Pop,1
2230,Nothing Breaks Like a Heart (feat. Miley Cyrus) - Single,Mark Ronson,notExplicit,Pop,1
2231,Decisions (feat. Miley Cyrus) - Single,Borgore,explicit,Dance,1
2232,Nothing to Lose (feat. Miley Cyrus) - Single,Bret Michaels,notExplicit,Pop,1
2233,Hannah Montana 2: Meet Miley Cyrus,Hannah Montana,notExplicit,Pop,20
2234,Miley Cyrus vs Joan of Arc - Single,Epic Rap Battles of History,explicit,Comedy,1
2235,Farting in the USA (Miley Cyrus Parody) Silent But Deadly Party Mix,DJ Timbo and Friends,cleaned,Comedy,2
2236,"Ready, Set, Don't Go: As Made Popular By Billy Ray Cyrus and Miley Cyrus (Performance Tracks)",Praise Hymn,notExplicit,Christian & Gospel,7
2237,Ashtrays and Heartbreaks (feat. Miley Cyrus) - Single,Snoop Lion,notExplicit,Hip-Hop/Rap,1
2238,Wrecking Ball (The Voice Performance) - Single,Brooke Simpson & Miley Cyrus,notExplicit,Pop,1
2239,"23 (feat. Miley Cyrus, Wiz Khalifa & Juicy J) - Single",Mike WiLL Made-It,explicit,Hip-Hop/Rap,1
2240,GIRL,Maren Morris,notExplicit,Country,15
2241,Hero,Maren Morris,notExplicit,Country,12
2242,Hero (Deluxe Edition),Maren Morris,notExplicit,Country,14
2243,The Middle - Single,"Zedd, Maren Morris & Grey",notExplicit,Dance,1
2244,Dear Hate (feat. Vince Gill) - Single,Maren Morris,notExplicit,Country,1
2245,Rich (Radio Edit) - Single,Maren Morris,notExplicit,Country,1
2246,"Fooled Around and Fell in Love (feat. Maren Morris, Elle King, Ashley McBryde, Tenille Townes & Caylee Hammack) - Single",Miranda Lambert,notExplicit,Country,1
2247,Maren Morris: Reimagined - Single,Maren Morris,notExplicit,Country,3
2248,When You Believe (with Maren Morris) [Dave Audé Remix] - Single,Pentatonix & Maren Morris,notExplicit,Holiday,1
2249,When You Believe (with Maren Morris) [Black Stereo Faith Underground Mix] - Single,Pentatonix & Maren Morris,notExplicit,Holiday,1
2250,"When You Believe (with Maren Morris) [John ""J-C"" Carr Remix] - Single",Pentatonix & Maren Morris,notExplicit,Holiday,1
2251,Piano Dreamers Renditions of Maren Morris,Piano Dreamers,notExplicit,Country,11
2252,"The Middle (Originally Performed by Zedd, Maren Morris, & Grey) [Karaoke Version] - Single",DJ Cover That,notExplicit,Pop,1
2253,GIRL (Karaoke Cover of Maren Morris) - Single,Halo Girl,notExplicit,Pop,1
2254,"Homage to Zedd, Maren Morris, Grey - Single",Yucherish & MK,notExplicit,Pop,2
